Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
7.32327E+17,https://twitter.com/NativeBeeBot/status/732326795588947968,Comparison of Foraging Activity between Mason Bees and Honeybees for Wild Raspberry https://t.co/mvhCf6Ddio,2016-05-16 21:48 +0000,96,4,0.041666667,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.31528E+17,https://twitter.com/NativeBeeBot/status/731528277324660736,"Agriculture Forum: Grant funds pollination study on cherries, apples https://t.co/Pb1gFOg1Mz",2016-05-14 16:55 +0000,441,4,0.009070295,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27545E+17,https://twitter.com/NativeBeeBot/status/727545258666430464,"The flash of a red mason bee lights up a grey spring: Red masons are â€œsolitaryâ€ù bees, a family name referring notâ€_ https://t.co/nVIBb2yFO2",2016-05-03 17:08 +0000,286,4,0.013986014,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27166E+17,https://twitter.com/NativeBeeBot/status/727166023812542465,Pocket Guide to the Native Bees of New Mexico: Research indicates that native bees can often fill the â€˜pollinationâ€_ https://t.co/xa1mKjtm01,2016-05-02 16:01 +0000,185,4,0.021621622,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.13843E+17,https://twitter.com/NativeBeeBot/status/713842932336369664,Minneapolis author shares tips for 'Pollinator Friendly Gardening': There's collateral damage. Q: Besides prov... https://t.co/V1eruwYyc8,2016-03-26 21:39 +0000,170,4,0.023529412,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.95838E+17,https://twitter.com/NativeBeeBot/status/795838012869328896,San Diegan creates shelter to save native bees https://t.co/xNXb5oVDr8,2016-11-08 03:59 +0000,259,3,0.011583012,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.94947E+17,https://twitter.com/NativeBeeBot/status/794946835097915392,Stopping the flight of the bumblebee  https://t.co/lqGie7cjKx,2016-11-05 16:57 +0000,215,3,0.013953488,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.87303E+17,https://twitter.com/NativeBeeBot/status/787302604065808386,"Urban Beehive co-founder calls for less chemicals, turf https://t.co/0u0yBdu8zn",2016-10-15 14:42 +0000,142,3,0.021126761,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80458E+17,https://twitter.com/NativeBeeBot/status/780458221878124544,Report: China's native bees at risk https://t.co/AkQdITI60u,2016-09-26 17:25 +0000,1089,3,0.002754821,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.78988E+17,https://twitter.com/NativeBeeBot/status/778988137162813441,Rusty patched bumble bee proposed for U.S. endangered species status https://t.co/eiBrnwaLmA,2016-09-22 16:03 +0000,89,3,0.033707865,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.76088E+17,https://twitter.com/NativeBeeBot/status/776087507251306496,Study: planting wildflowers near crop fields benefits bees - California https://t.co/zi2y0poWSq,2016-09-14 15:57 +0000,86,3,0.034883721,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.7362E+17,https://twitter.com/NativeBeeBot/status/773620392363601922,Pollinator Friendly Alliance says only a few groups advocated for Minnesota Gov's neonicotinoid order https://t.co/5yYQcbZZg7,2016-09-07 20:34 +0000,130,3,0.023076923,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.65582E+17,https://twitter.com/NativeBeeBot/status/765582107015917568,New study: Neonicotinoid insecticides linked to wild bee decline across England https://t.co/GjF9kvygHv,2016-08-16 16:12 +0000,110,3,0.027272727,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.54822E+17,https://twitter.com/NativeBeeBot/status/754822245076312064,Flight of the bumble bee reveals plants' flair for flower arranging https://t.co/YkbCVho7An,2016-07-17 23:37 +0000,100,3,0.03,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.49306E+17,https://twitter.com/NativeBeeBot/status/749306473126264834,Pesticides linked to decline of bees needed for crop diversity: Experts https://t.co/uFqOBOjzHh,2016-07-02 18:19 +0000,135,3,0.022222222,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.45795E+17,https://twitter.com/NativeBeeBot/status/745795173314093056,Pollinator activists wrap up tour in truck filled with dead bees https://t.co/7s6sufADBF,2016-06-23 01:46 +0000,124,3,0.024193548,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40675E+17,https://twitter.com/NativeBeeBot/status/740675034696417281,"Ground-nesting bees on farms lack food, grow smaller https://t.co/qEbsIW8Dsm",2016-06-08 22:41 +0000,138,3,0.02173913,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40556E+17,https://twitter.com/NativeBeeBot/status/740555875828523008,Fijian bees' love for exotic plants makes Fiji especially vulnerable to invasive species https://t.co/Lp3ks5KV1o,2016-06-08 14:47 +0000,161,3,0.01863354,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38796E+17,https://twitter.com/NativeBeeBot/status/738796330064175105,"Finally, Some Good News About The Future Of Bees https://t.co/EPi2l4Tk51",2016-06-03 18:15 +0000,157,3,0.01910828,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38438E+17,https://twitter.com/NativeBeeBot/status/738438299623264256,"Honey Bees Are in Decline, but There's Another, Unsung Bee Who Could Save the Planet's Food Supply https://t.co/bisDxOlcD4",2016-06-02 18:33 +0000,125,3,0.024,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.35163E+17,https://twitter.com/NativeBeeBot/status/735163126681862144,"Hold the honey â€“ itâ€™s time to celebrate wild bees, says U of T researcher https://t.co/IpWAaX7gBO",2016-05-24 17:38 +0000,121,3,0.024793388,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.33297E+17,https://twitter.com/NativeBeeBot/status/733297028344729601,New poll released to mark the start of Great British Bee Count shows almost 50pc of people asked could not identifâ€_ https://t.co/VKaFUJAwlV,2016-05-19 14:03 +0000,178,3,0.016853933,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.33017E+17,https://twitter.com/NativeBeeBot/status/733016675168231424,"Honeybees are â€œnectar hogs,â€ù compared to wild bees https://t.co/6IGRZSl6fD",2016-05-18 19:29 +0000,1405,3,0.002135231,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.32338E+17,https://twitter.com/NativeBeeBot/status/732337763857670148,The Commercial Bumble Bee Industry May Have Helped Spread Nosema to Wild Bee Populations https://t.co/4WLKEz36xr,2016-05-16 22:31 +0000,91,3,0.032967033,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.23576E+17,https://twitter.com/NativeBeeBot/status/723576134131032066,RT @abrahamhyatt Yellow-faced bumble bee coming in for a landing https://t.co/rlasmwaAUV https://t.co/VvqowVhctD,2016-04-22 18:16 +0000,217,3,0.013824885,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.14875E+17,https://twitter.com/NativeBeeBot/status/714875058640912384,Redefining the Lawn: Our definition of a lawn needs to change if we want  to maintain our biodiversity of insectsâ€_ https://t.co/Y8EzfIOpHY,2016-03-29 18:01 +0000,183,3,0.016393443,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.05334E+17,https://twitter.com/NativeBeeBot/status/705333730571726848,Dances with bees https://t.co/x5DIznUT0U,2016-03-03 10:07 +0000,141,3,0.021276596,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.96793E+17,https://twitter.com/NativeBeeBot/status/796793374489481216,"Peruvian students win award for â€œConservation and Management of Native Bees in America for Sustainable Use"" project  https://t.co/07uClxTLwn",2016-11-10 19:15 +0000,189,2,0.010582011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.96505E+17,https://twitter.com/NativeBeeBot/status/796505250530082816,Girl Scouts and farmers unite in creating habitats for local bee population  https://t.co/ClwPXbWsry,2016-11-10 00:10 +0000,183,2,0.010928962,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.91711E+17,https://twitter.com/NativeBeeBot/status/791710761147969536,New Bee Species Bores into Sandstone | Entomology Today https://t.co/rFFpeTGsKk,2016-10-27 18:38 +0000,246,2,0.008130081,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.90983E+17,https://twitter.com/NativeBeeBot/status/790982992579571713,VIDEO: Remarkable sight as tawny mining bees take over a field https://t.co/5CT5rKuQw0,2016-10-25 18:26 +0000,323,2,0.00619195,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.8814E+17,https://twitter.com/NativeBeeBot/status/788140057932607488,Endangered Bumble Bee Would Put The Sting On Drillers https://t.co/en30CF13Ob,2016-10-17 22:10 +0000,161,2,0.01242236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.88137E+17,https://twitter.com/NativeBeeBot/status/788136855820652544,"Money in, ""science"" out: Bayer-funded studies find some neonicotinoid seed treatments ""not harmful to bees"" https://t.co/UT249KxxG4",2016-10-17 21:57 +0000,167,2,0.011976048,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.87042E+17,https://twitter.com/NativeBeeBot/status/787042185518551040,New bee arrives for first time in the UK: Viperâ€™s bugloss mason bee spotted in a London park https://t.co/OVAnLVv0hv,2016-10-14 21:27 +0000,131,2,0.015267176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.85537E+17,https://twitter.com/NativeBeeBot/status/785537391494696961,Why This Georgia Apple Orchard Doesn't Need Honey Bees https://t.co/CBEqJAY74I,2016-10-10 17:48 +0000,132,2,0.015151515,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81577E+17,https://twitter.com/NativeBeeBot/status/781576511857975296,"Bees get happier and more optimistic after eating a sweet treat, suggesting insects can experience emotions https://t.co/cySVm0VhVx",2016-09-29 19:28 +0000,125,2,0.016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.80841E+17,https://twitter.com/NativeBeeBot/status/780841443464130560,MSU researchers hope to lure wild bees to Midwest farmland to decrease reliance on commercial honey bees https://t.co/atc6sFlG2X,2016-09-27 18:48 +0000,122,2,0.016393443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.72149E+17,https://twitter.com/NativeBeeBot/status/772149420276142080,Protecting the bumble bees https://t.co/4AqylYgpnE,2016-09-03 19:09 +0000,107,2,0.018691589,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.71799E+17,https://twitter.com/NativeBeeBot/status/771799084508155904,New Article Explores the Life of â€œThe Man Behind the Bees of the Eastern United Statesâ€ù  https://t.co/8A4x46Zjkn,2016-09-02 19:56 +0000,89,2,0.02247191,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.71003E+17,https://twitter.com/NativeBeeBot/status/771003348359098368,How are pollinators faring with Anthropogenic change? https://t.co/AGj3jCfze5,2016-08-31 15:14 +0000,74,2,0.027027027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.66009E+17,https://twitter.com/NativeBeeBot/status/766008720689995777,Who Is Responsible For Wild Bees in Canada? https://t.co/0Pge1ROy9k,2016-08-17 20:28 +0000,88,2,0.022727273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.65923E+17,https://twitter.com/NativeBeeBot/status/765923499776970753,"Good News in New ""Bee Friendly"" Report https://t.co/lWp5CAjqte",2016-08-17 14:49 +0000,94,2,0.021276596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.65585E+17,https://twitter.com/NativeBeeBot/status/765584697434845184,"High pesticide levels on oilseed rape crops harm wild bees, scientists prove 
https://t.co/JmyX0r6Wkb",2016-08-16 16:23 +0000,83,2,0.024096386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.57675E+17,https://twitter.com/NativeBeeBot/status/757675300524220416,.@nativebeebot turned 2 this last weekend! Thank you to everyone who followed/faved/retweeted!,2016-07-25 20:34 +0000,159,2,0.012578616,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.54046E+17,https://twitter.com/NativeBeeBot/status/754045638094917636,Pollinators Gone Wild! Scientists take a look at Northern Ontario's wild pollinator population for the first time https://t.co/hA7p9n2FLt,2016-07-15 20:11 +0000,135,2,0.014814815,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40005E+17,https://twitter.com/NativeBeeBot/status/740005185754370048,"Michigan Gets Grant To Restore Butterfly, Bee Habitats https://t.co/D87W5ESGSb",2016-06-07 02:19 +0000,121,2,0.016528926,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.32266E+17,https://twitter.com/NativeBeeBot/status/732265734986977280,Meet the men reviving the ancient craft of tree beekeeping https://t.co/rHyDre57pb,2016-05-16 17:45 +0000,112,2,0.017857143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.31908E+17,https://twitter.com/NativeBeeBot/status/731908329602048001,Humans must save wild bees: campaign https://t.co/nFASJc7bcn,2016-05-15 18:05 +0000,125,2,0.016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.30415E+17,https://twitter.com/NativeBeeBot/status/730415028348792833,A common pesticide may be a menace to pollinators. Know how to protect them. https://t.co/Gjs9mO9nqw,2016-05-11 15:11 +0000,139,2,0.014388489,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.2753E+17,https://twitter.com/NativeBeeBot/status/727529907970940928,"The Tar Pits are Filled With Ice Age Survivors: The capsule had been made by leafcutter bees, never seen at La Breaâ€_ https://t.co/8lxdUK0IcJ",2016-05-03 16:07 +0000,1234,2,0.001620746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27126E+17,https://twitter.com/NativeBeeBot/status/727126021347020800,Trauma in a bee: Entomologists of the universities of Jena and Kiel shed light on bizarre mating mechanisms ofâ€_ https://t.co/YYf5vLujLK,2016-05-02 13:22 +0000,157,2,0.012738854,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.24231E+17,https://twitter.com/NativeBeeBot/status/724231429761044484,Bee Protection Bill Passes Senate: The plan to improve habitats for domestic and wild bees and other pollinatorsâ€_ https://t.co/kdO9LWU099,2016-04-24 13:40 +0000,181,2,0.011049724,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.19113E+17,https://twitter.com/NativeBeeBot/status/719113040986116096,"EXTending a hand: Creating a home for native pollinators: According to USDA, honey bees are estimated to suppo... https://t.co/WegWGbUfqv",2016-04-10 10:41 +0000,194,2,0.010309278,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.16141E+17,https://twitter.com/NativeBeeBot/status/716140987530129408,"Marthasville Third-Graders Learn About, Help Create Pollinator Habitat in Peers: Pollinators include honeybees... https://t.co/2w6pAaxtJv",2016-04-02 05:51 +0000,185,2,0.010810811,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.16034E+17,https://twitter.com/NativeBeeBot/status/716034114499948544,Taste exotic honeys at UCD event: If you've ever wanted to taste exotic honeys and if you've ever wondered why... https://t.co/OOag9o9iW0,2016-04-01 22:46 +0000,231,2,0.008658009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.12875E+17,https://twitter.com/NativeBeeBot/status/712874967218700288,Welcoming pollinators: What to plant &amp; where to find it: Each and every one of us can help reverse the decline... https://t.co/MpWAaFYGq4,2016-03-24 05:33 +0000,100,2,0.02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.12155E+17,https://twitter.com/NativeBeeBot/status/712154729170624513,"Feds to Study More Bees For Protection as Endangered Species: â€œIf it does, we could be losing an entire family... https://t.co/NKOOfzZMzv",2016-03-22 05:51 +0000,72,2,0.027777778,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.10459E+17,https://twitter.com/NativeBeeBot/status/710458556206620672,Beekeepers Group Challenges Health Canada Neonic Assessment: ... bees as a surrogate in the assessment for all... https://t.co/dUyDZ7zgrW,2016-03-17 13:31 +0000,77,2,0.025974026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.09669E+17,https://twitter.com/NativeBeeBot/status/709669127770603520,"Clemson research on watermelons and wildflowers gaining some buzz: According to Shepard, native bees pollinate... https://t.co/qxyqemRK1m",2016-03-15 09:14 +0000,74,2,0.027027027,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.04434E+17,https://twitter.com/NativeBeeBot/status/704433718102876160,"Incredible Insects - Catch the Buzz! - March 4 and 5, 2016 https://t.co/y7qpUEHuEQ",2016-02-29 22:31 +0000,56,2,0.035714286,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.04434E+17,https://twitter.com/NativeBeeBot/status/704433717335314432,The Bee's Knees - by Ron Skaar https://t.co/VPjcMDKOQH,2016-02-29 22:31 +0000,71,2,0.028169014,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.04434E+17,https://twitter.com/NativeBeeBot/status/704433716089659392,Killer Asian hornets could be on their way to Britain https://t.co/nfJZKY83l3,2016-02-29 22:31 +0000,54,2,0.037037037,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.02985E+17,https://twitter.com/NativeBeeBot/status/702984835694899201,Winter to-do list for wildlife gardening https://t.co/HGtMy5jUl9,2016-02-25 22:33 +0000,60,2,0.033333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.02281E+17,https://twitter.com/NativeBeeBot/status/702280742726823936,Wild bees can boost your yields https://t.co/jDPiebdRo3,2016-02-23 23:55 +0000,58,2,0.034482759,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.02194E+17,https://twitter.com/NativeBeeBot/status/702194154210635776,"Experts discuss pesticide use before 2016 bee event: The honey bee is one of 316 bee species in Florida, he sa... https://t.co/oKuJMzAE6V",2016-02-23 18:11 +0000,96,2,0.020833333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.96047E+17,https://twitter.com/NativeBeeBot/status/796047379505893376,"Kew bee awards go to London 'nectar bar', a hay meadow in a coal mine, and a mason bee larvae collection project https://t.co/LuZPNwQC0b",2016-11-08 17:50 +0000,275,1,0.003636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.82046E+17,https://twitter.com/NativeBeeBot/status/782045892333277184,U.S. adds first bees to endangered species list https://t.co/iA2czVKCF7,2016-10-01 02:34 +0000,122,1,0.008196721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.81929E+17,https://twitter.com/NativeBeeBot/status/781929487965360129,"Many of the diseases that affect honey bees can affect native bees, including the Varroa mite https://t.co/irwVzd9pHH",2016-09-30 18:51 +0000,115,1,0.008695652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.79063E+17,https://twitter.com/NativeBeeBot/status/779063142231846912,Pesticide Companies' Own Secret Tests Showed Their Products Harm Bees: Report https://t.co/K4FFhGI0Qy,2016-09-22 21:01 +0000,105,1,0.00952381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.783E+17,https://twitter.com/NativeBeeBot/status/778300026153906176,UCR professor discovers bacterial connection between wild bees and flowers https://t.co/UjieeyBUXm,2016-09-20 18:29 +0000,66,1,0.015151515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.74068E+17,https://twitter.com/NativeBeeBot/status/774068297138442240,Wild Bees Appear to Gain Beneficial Bacteria from Host Flowers https://t.co/8DjChHPMWn,2016-09-09 02:13 +0000,87,1,0.011494253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.71069E+17,https://twitter.com/NativeBeeBot/status/771068792285704193,"Biofuels may be good for the climate â€” but they could be bad for bees and other native pollinators, research says https://t.co/ql2C9zjIZO",2016-08-31 19:35 +0000,107,1,0.009345794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.70396E+17,https://twitter.com/NativeBeeBot/status/770395792003653632,Minnesota restricts pesticide use in effort to reverse pollinator decline https://t.co/DDkKAfIa2j,2016-08-29 23:00 +0000,90,1,0.011111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.6816E+17,https://twitter.com/NativeBeeBot/status/768159508581408769,California honey bee recovery linked to bumble bee decline https://t.co/xYgFEOnXSQ,2016-08-23 18:54 +0000,83,1,0.012048193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.68116E+17,https://twitter.com/NativeBeeBot/status/768115959005536256,"Pollinator loss in the vineyards, and what some are doing about it  https://t.co/X9UW7wNMkA",2016-08-23 16:01 +0000,85,1,0.011764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.63833E+17,https://twitter.com/NativeBeeBot/status/763832839263498240,Virus attracts bumblebees to infected plants by changing scent https://t.co/zk8tX4zCbB,2016-08-11 20:21 +0000,92,1,0.010869565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.62677E+17,https://twitter.com/NativeBeeBot/status/762676650953682945,USDA awarding over $2.8 million for pollinator protection https://t.co/4eclpvhjeI,2016-08-08 15:47 +0000,69,1,0.014492754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.61249E+17,https://twitter.com/NativeBeeBot/status/761249354132795393,Pollination: The lone bees https://t.co/zK9kaTczUi,2016-08-04 17:16 +0000,61,1,0.016393443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.60571E+17,https://twitter.com/NativeBeeBot/status/760571251970551808,Assistance needed for bumble bee project https://t.co/BLwuD3qVac,2016-08-02 20:21 +0000,68,1,0.014705882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.56689E+17,https://twitter.com/NativeBeeBot/status/756688509243645953,City promoting 'bee safe' pesticide use https://t.co/B7uOSyxGvz,2016-07-23 03:12 +0000,116,1,0.00862069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
